10,0.7982280173854898,11964
11,0.8107276507276507,12025
12,0.8175060552910716,11973
13,0.80075,12000
14,0.7777500416042603,12018
15,0.8170326014637392,12024
16,0.7804329725228976,12010
17,0.7908579110999076,11901
18,0.822713987473904,11975
19,0.7944611277944611,11988
20,0.8111185532484929,11944
21,0.8075223083979651,11991
22,0.79635079458505,11893
23,0.7906976744186046,12040
24,0.817258883248731,12017
25,0.8209104552276139,11994
26,0.7984113712374582,11960
27,0.7904211672109185,11943
28,0.8116888553964665,11943
29,0.8059651753728234,12003
30,0.8209552388097024,11997
31,0.7871717678541562,11958
32,0.7992521811383465,12035
33,0.8098200215642365,12057
34,0.8120889184913829,12011
35,0.8156670543279615,12038
36,0.8123794347060304,11923
37,0.7922250894863897,12013
38,0.805483574354259,11963
39,0.7948077883175237,12018
40,0.7943659617152888,11963
41,0.7870114653945937,11949
42,0.8210867937089124,12017
43,0.7784285833821437,11951
44,0.7954697425610164,11964
45,0.7835223482321547,11992
46,0.7960405922475462,12022
47,0.7935182091546943,11972
48,0.8105271994627267,11912
49,0.8110005851375073,11963
50,0.8215297450424929,12002
51,0.7963087248322148,11920
52,0.7693651718112988,12019
53,0.8221479314667781,11965
54,0.8039428619162977,11971
55,0.7883181094443978,11933
56,0.806,12000
57,0.7879494007989347,12016
58,0.8015081692501047,11935
59,0.8100885251377986,11974
60,0.7872765072765073,12025
61,0.8024639973362191,12013
62,0.8113840221309414,11929
63,0.8153794605461552,11938
64,0.8162958005688472,11954
65,0.8124479253457757,12002
66,0.7886043213481272,11987
67,0.8066018125883428,12027
68,0.7906456953642385,12080
69,0.8134253028263796,11888
70,0.8120910973084886,12075
71,0.8067482075073809,11855
72,0.8091168091168092,11934
73,0.8003477972838688,12076
74,0.7884309955696731,11963
75,0.8161727774987444,11946
76,0.8,11990
77,0.799966661110185,11998
78,0.8126609620337293,12037
79,0.8053741838272225,11946
80,0.8030113967224025,12021
81,0.8027655874803346,12077
82,0.8059701492537313,11859
83,0.8182961596511823,11926
84,0.8086615487316422,11984
85,0.8075612796011633,12035
86,0.7843137254901961,11985
87,0.8128674617839745,11906
88,0.7876969242310577,11997
89,0.8125365649811952,11965
90,0.8248978570832985,11993
91,0.8094880773720193,11994
92,0.8073715810540361,11992
93,0.8046371474010212,11947
94,0.7850506403281159,11947
95,0.7885861438777205,12038
96,0.7912824811399832,11930
97,0.8033918031424059,12029
98,0.8084426505213589,11892
99,0.7981765437215085,12065
